model,fold,accuracy,precision,recall,f1,f2,mcc
RF,21,0.9103896103896103,0.9275482496788774,0.927710843373494,0.9270175941862687,0.9272910193591821,0.8366862110930773
SVM,21,0.9642857142857143,0.9767491016698373,0.9759036144578314,0.9756725313954229,0.9756590322993434,0.9465674698284022
LGB,22,0.9285714285714286,0.9545836837678723,0.9512195121951219,0.9502144197266149,0.9502141607933898,0.8933250005738372
LR,22,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
RF,22,0.91005291005291,0.9266952559635487,0.926829268292683,0.926139443212614,0.9264082090948786,0.8357282871067254
SVM,22,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LGB,23,0.9186507936507937,0.926829268292683,0.926829268292683,0.926829268292683,0.926829268292683,0.8373015873015873
LR,23,0.9550264550264551,0.9634064219430072,0.9634146341463414,0.9632498626904535,0.963310712243813,0.918288850865992
RF,23,0.9457671957671958,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.8915343915343915
SVM,23,0.9272486772486772,0.9291432145090681,0.926829268292683,0.9274005427106972,0.9269138676251174,0.8412485310729668
LGB,24,0.9907407407407407,0.9882253994953744,0.9878048780487805,0.9878548662515645,0.9877859080734286,0.9734666365443033
LR,24,0.9907407407407407,0.9882253994953744,0.9878048780487805,0.9878548662515645,0.9877859080734286,0.9734666365443033
RF,24,0.9722222222222222,0.9669551534225018,0.9634146341463414,0.963822122482726,0.9632392819567388,0.9236052159781682
SVM,24,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
LGB,25,0.973499361430396,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9469987228607918
LR,25,0.9642401021711366,0.9644313101462454,0.963855421686747,0.9639928317737925,0.9638738280514224,0.9214461620904588
RF,25,0.9469987228607918,0.9518072289156626,0.9518072289156626,0.9518072289156626,0.9518072289156626,0.8939974457215837
SVM,25,0.973499361430396,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9469987228607918
LGB,26,0.9370129870129871,0.9405591715521088,0.9397590361445783,0.9400111309554975,0.9398239019129787,0.8667399619164846
LR,26,0.990909090909091,0.9883672621520566,0.9879518072289156,0.9880022261910995,0.987933719658881,0.9736335976357539
RF,26,0.9370129870129871,0.9405591715521088,0.9397590361445783,0.9400111309554975,0.9398239019129787,0.8667399619164846
SVM,26,0.9639610389610389,0.9644632168520827,0.963855421686747,0.9640066785732986,0.9638788107859297,0.9201867797761193
LGB,27,0.9451058201058201,0.9430277224973388,0.9390243902439024,0.93970353747121,0.9389678559314074,0.8705690621194779
LR,27,1.0,1.0,1.0,1.0,1.0,1.0
RF,27,0.9451058201058201,0.9430277224973388,0.9390243902439024,0.93970353747121,0.9389678559314074,0.8705690621194779
SVM,27,0.9543650793650793,0.9531894934333958,0.9512195121951219,0.9516003618071315,0.9512233576193234,0.8946404657076288
LGB,28,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,28,1.0,1.0,1.0,1.0,1.0,1.0
RF,28,0.9464285714285714,0.9653401797175867,0.9634146341463414,0.962873596099551,0.9628541300252178,0.9197090092274487
SVM,28,1.0,1.0,1.0,1.0,1.0,1.0
LGB,29,0.9285714285714286,0.9545836837678723,0.9512195121951219,0.9502144197266149,0.9502141607933898,0.8933250005738372
LR,29,0.9464285714285714,0.9653401797175867,0.9634146341463414,0.962873596099551,0.9628541300252178,0.9197090092274487
RF,29,0.9371693121693122,0.9515880461002413,0.9512195121951219,0.9507596288084094,0.9508855238808142,0.890994189963783
SVM,29,0.9279100529100529,0.938786236347212,0.9390243902439024,0.9387497711507556,0.9388777341010819,0.8635652420207802
LGB,30,0.9814814814814814,0.9774582199766809,0.9759036144578314,0.9760778964916269,0.9758253238357023,0.949123975142952
LR,30,0.9907407407407407,0.9883534136546185,0.9879518072289156,0.9879976105912641,0.9879324805460064,0.9740459086196941
RF,30,0.9814814814814814,0.9774582199766809,0.9759036144578314,0.9760778964916269,0.9758253238357023,0.949123975142952
SVM,30,0.9907407407407407,0.9883534136546185,0.9879518072289156,0.9879976105912641,0.9879324805460064,0.9740459086196941
