model,accuracy,precision,recall,f1,f2,mcc
LGB,0.9282828282828283,0.9300324675324676,0.93,0.9299220568883491,0.9299462991718426,0.8584755043247572
LDA,0.8777777777777778,0.9083333333333334,0.89,0.8873417721518987,0.8863227893601726,0.7934920476158723
LR,0.9555555555555555,0.9627118644067797,0.96,0.9597715218278253,0.9595355098201398,0.9215969109594601
GNB,0.8909090909090909,0.9092664092664093,0.9,0.8985117817279868,0.8980068717330772,0.8056051445960665
RF,0.8929292929292929,0.9047919293820934,0.9,0.8990147783251231,0.8988202603227222,0.8015576862970858
SVM,0.9262626262626262,0.9311576354679804,0.93,0.9297223069880988,0.9296859809449737,0.859322556248022
LGB,0.8637820512820513,0.875927750410509,0.86,0.8591569650742673,0.8576,0.7364697474706025
LDA,0.8846153846153846,0.904,0.88,0.878840579710145,0.8764976958525343,0.7844645405527362
LR,0.9615384615384616,0.963076923076923,0.96,0.96,0.9596311475409836,0.9230769230769231
GNB,0.8141025641025641,0.8272343943778421,0.81,0.8085297960004019,0.8070625130002079,0.638125109070815
RF,0.9126602564102564,0.9186262626262627,0.91,0.9098108297467721,0.9088540749867982,0.8288144767880427
SVM,0.8453525641025641,0.8701867572156198,0.84,0.8377373737373737,0.8351513987580822,0.7109307969545429
LGB,0.8637820512820513,0.875927750410509,0.86,0.8591569650742673,0.8576,0.7364697474706025
LDA,0.875,0.8977049180327868,0.87,0.8684665792922673,0.8658622841689203,0.7682212795973757
LR,0.9134615384615384,0.9242105263157895,0.91,0.909593984962406,0.9080689291028656,0.8344796434327465
GNB,0.8453525641025641,0.8701867572156198,0.84,0.8377373737373737,0.8351513987580822,0.7109307969545429
RF,0.8733974358974359,0.8831823745410037,0.87,0.8694135338345865,0.8680746891950273,0.753619212867558
SVM,0.8637820512820513,0.875927750410509,0.86,0.8591569650742673,0.8576,0.7364697474706025
LGB,0.9232348111658457,0.930920554854981,0.93,0.92958605664488,0.9296285304446752,0.8565501548781319
LDA,0.9166666666666667,0.9375384615384615,0.93,0.9288100517368809,0.9283989318472077,0.8623164985025762
LR,0.9523809523809523,0.9625806451612903,0.96,0.9596666666666667,0.959487484314114,0.9199946570338408
GNB,0.8464696223316912,0.8627083333333333,0.86,0.8580580075662043,0.8584658187599363,0.7125126232409407
RF,0.8961412151067323,0.9166153846153846,0.91,0.908470066518847,0.908289794496691,0.8198378532561439
SVM,0.9199507389162561,0.9334105534105536,0.93,0.9292310911183178,0.9291194708557255,0.8586098188086737
LGB,0.89,0.9098360655737704,0.89,0.8886526976414618,0.8868769938601132,0.7995900589021114
LDA,0.8400000000000001,0.8787878787878788,0.84,0.8357963875205254,0.8331726752779385,0.7177405625652734
LR,0.88,0.9032258064516128,0.88,0.8782467532467533,0.8762589005067676,0.7828813612588127
GNB,0.82,0.8395585738539899,0.82,0.8173701298701299,0.8161203412662775,0.6592685147442633
RF,0.86,0.890625,0.86,0.8572011423908609,0.8548407806882383,0.75
SVM,0.86,0.890625,0.86,0.8572011423908609,0.8548407806882383,0.75
LGB,0.8621794871794872,0.8658937198067632,0.86,0.8598319327731093,0.8591895525254465,0.726106525690946
LDA,0.8846153846153846,0.904,0.88,0.878840579710145,0.8764976958525343,0.7844645405527362
LR,0.9519230769230769,0.9547169811320755,0.95,0.9499749974997499,0.9494197679071629,0.9047528108640106
GNB,0.8229166666666667,0.8294805194805196,0.82,0.8194230769230769,0.8185099846390169,0.6500135279977537
RF,0.8926282051282051,0.8983434343434342,0.89,0.8897687919127215,0.8888607959546175,0.7885807643226037
SVM,0.8253205128205128,0.8487606112054329,0.82,0.8174545454545455,0.8151334741693873,0.6696935117483629
LGB,0.927172582619339,0.9299753694581281,0.93,0.9298925831202045,0.9299343180184303,0.8569715014838097
LDA,0.8837209302325582,0.9149253731343283,0.9,0.897453310696095,0.8967755270773046,0.8080212244747449
LR,0.9651162790697674,0.9715,0.97,0.9698424467099166,0.9697228773584905,0.9400643223910575
GNB,0.8429212566299469,0.8718498417005881,0.86,0.8564346349745331,0.856477883422902,0.7221072186826403
RF,0.8982048143614851,0.9168055555555555,0.91,0.9086159640129721,0.9083541886195995,0.8214231159675566
SVM,0.9098327213382293,0.9250450450450449,0.92,0.919,0.9187885364770878,0.8404988902603976
LGB,0.8525252525252525,0.8636822194199243,0.86,0.8586206896551724,0.8586993613805879,0.7191353021020127
LDA,0.8666666666666667,0.9014925373134329,0.88,0.8766708701134931,0.8755950336163321,0.775880177444458
LR,0.9,0.92265625,0.91,0.9084033613445379,0.9075704225352113,0.82915619758885
GNB,0.8040404040404041,0.8434315100514259,0.82,0.8135823429541597,0.8135669656767084,0.6540990313802303
RF,0.8616161616161616,0.8757640067911714,0.87,0.8684069611780455,0.8683307306916519,0.7412723250204315
SVM,0.8282828282828283,0.8514285714285714,0.84,0.8366666666666667,0.836638106895145,0.6848178363444317
LGB,0.8948213568847851,0.9097519966372425,0.9,0.8988576091391269,0.8981539752464863,0.8080165852327799
LDA,0.8404255319148937,0.8830882352941177,0.85,0.845057014332043,0.8434253246753246,0.7284664228098999
LR,0.925531914893617,0.9381666666666666,0.93,0.9293520496388973,0.928640995872033,0.8670484701822558
GNB,0.8215576073865918,0.8518983957219252,0.83,0.8256437389770721,0.8248898178754294,0.6775856840354086
RF,0.9042553191489362,0.9230645161290323,0.91,0.9087570332480819,0.9077239842387442,0.8313520258007555
SVM,0.8936170212765957,0.915873015873016,0.9,0.8983579638752053,0.8971717171717171,0.8138035745933652
LGB,0.8926282051282051,0.8983434343434342,0.89,0.8897687919127215,0.8888607959546175,0.7885807643226037
LDA,0.8653846153846154,0.8916129032258064,0.86,0.858020202020202,0.8551693233467768,0.7521680821607228
LR,0.9326923076923077,0.9389090909090909,0.93,0.9298528675808229,0.9288473540189787,0.8690481892534816
GNB,0.8349358974358975,0.8553005464480873,0.83,0.8279947575360418,0.8258373205741626,0.6861463565634681
RF,0.9126602564102564,0.9186262626262627,0.91,0.9098108297467721,0.9088540749867982,0.8288144767880427
SVM,0.9030448717948718,0.9110389610389611,0.9,0.8996794871794873,0.8984895033282129,0.8113072074016628
LGB,0.8974358974358975,0.9054187192118226,0.9,0.8993939393939394,0.8989782147676884,0.8046013100119358
LDA,0.8958333333333333,0.9161290322580646,0.9,0.8985720114239086,0.8972624798711755,0.8148487556741164
LR,0.96875,0.9716363636363635,0.97,0.9699366897799218,0.9697646435962843,0.9414688716912717
GNB,0.8862179487179487,0.9024464060529634,0.89,0.8886908758010376,0.8877419977791726,0.7912022580468699
RF,0.907051282051282,0.9177842083505581,0.91,0.9092985119951413,0.9086463808651203,0.8269580495101378
SVM,0.8966346153846154,0.91,0.9,0.899025974025974,0.898224395265054,0.8089790574450091
LGB,0.9035087719298245,0.9124074074074073,0.89,0.890363326994295,0.8875379497448486,0.8016389968193741
LDA,0.8771929824561404,0.8943859649122807,0.86,0.86,0.8559258125332346,0.7543859649122807
LR,0.9649122807017544,0.9634042553191489,0.96,0.9601616161616161,0.9596906027072262,0.9223288763655176
GNB,0.8508771929824561,0.8781666666666667,0.83,0.8291322189970972,0.823864513638703,0.7091713309265872
RF,0.9035087719298245,0.9124074074074073,0.89,0.890363326994295,0.8875379497448486,0.8016389968193741
SVM,0.8947368421052632,0.9061818181818182,0.88,0.8802881152460984,0.8770489422471802,0.7856366083519626
LGB,0.868547418967587,0.8770689655172412,0.87,0.8691743119266055,0.8686461607543781,0.7465653955071285
LDA,0.8673469387755102,0.89640625,0.87,0.8674066496163684,0.8654336078229542,0.7651530459153053
LR,0.8979591836734694,0.9163934426229509,0.9,0.8987824675324674,0.8973504616619832,0.8157450254033987
GNB,0.8575430172068828,0.8815186615186615,0.86,0.8576009791921665,0.8560688624198292,0.7404066106959967
RF,0.8481392557022809,0.86125,0.85,0.8484968114181598,0.847746533127889,0.7104941384475366
SVM,0.8481392557022809,0.86125,0.85,0.8484968114181598,0.847746533127889,0.7104941384475366
LGB,0.8872785829307568,0.8973701298701299,0.88,0.8797599039615847,0.8777884615384616,0.7776943077650598
LDA,0.8333333333333333,0.870625,0.82,0.8167272727272727,0.8123271889400921,0.6922186552431729
LR,0.9074074074074074,0.9178571428571428,0.9,0.8997999199679874,0.8977564102564102,0.8181150098318508
GNB,0.8425925925925926,0.8758730158730159,0.83,0.8273777598548242,0.8232017410507113,0.7073146009650791
RF,0.8796296296296297,0.8986440677966101,0.87,0.8691528822055138,0.8661302461129526,0.7693925176411155
SVM,0.8518518518518519,0.8812903225806451,0.84,0.837938808373591,0.8340183086870239,0.7225667774740265
LGB,0.9347826086956521,0.946,0.94,0.939485924112607,0.9389751552795031,0.8846517369293827
LDA,0.8586956521739131,0.8952238805970149,0.87,0.8662872685427345,0.8649639315432088,0.760391988804818
LR,0.9347826086956521,0.946,0.94,0.939485924112607,0.9389751552795031,0.8846517369293827
GNB,0.8711755233494365,0.8944097222222223,0.88,0.8777676725919801,0.8769805194805194,0.7708038648963834
RF,0.9130434782608696,0.9303225806451613,0.92,0.9189490968801315,0.9181541253483699,0.8482305648608138
SVM,0.9021739130434783,0.9228571428571428,0.91,0.9085820203892493,0.9076485184644576,0.8303258359155277
LGB,0.913890004014452,0.9188486312399357,0.91,0.9099369936993699,0.9089035172016144,0.8289455441701324
LDA,0.8679245283018868,0.8921311475409835,0.86,0.8584219001610305,0.8553272852365638,0.7529712255880454
LR,0.9245283018867925,0.9316363636363636,0.92,0.9198719487795118,0.9185345310723608,0.8517966080036466
GNB,0.8478522681653954,0.8708364859184531,0.84,0.8381964573268921,0.835331765308245,0.7118925989874975
RF,0.9150943396226415,0.9244642857142857,0.91,0.9097567811029927,0.9081326844262295,0.8347248041434321
SVM,0.8773584905660378,0.8981666666666667,0.87,0.8688111747563059,0.8659978238607272,0.7688920395955853
LGB,0.8570855078281814,0.8616646266829865,0.86,0.8594343434343434,0.8594425401116851,0.7199750202080982
LDA,0.8404255319148937,0.8830882352941177,0.85,0.845057014332043,0.8434253246753246,0.7284664228098999
LR,0.9148936170212766,0.9304918032786885,0.92,0.9190860873113016,0.9182133578609349,0.8490952118333278
GNB,0.8321959052589322,0.8589890109890109,0.84,0.8364282761471682,0.8356639847177479,0.6952170809390972
RF,0.8452428743476516,0.8558333333333334,0.85,0.8486115349404943,0.8484423374613005,0.7034544192044717
SVM,0.7920513849859494,0.8158241758241758,0.8,0.7955353451839603,0.795454177526671,0.6112029321851278
LGB,0.8575430172068828,0.8815186615186615,0.86,0.8576009791921665,0.8560688624198292,0.7404066106959967
LDA,0.8571428571428572,0.8901538461538462,0.86,0.8567816091954024,0.8546693702827531,0.7486251134176307
LR,0.9387755102040816,0.9463157894736842,0.94,0.9397101449275362,0.9390708411484634,0.8861022676792173
GNB,0.7979191676670668,0.8117696511139133,0.8,0.797564935064935,0.7971095945403454,0.6106809164533236
RF,0.8677470988395357,0.8883955857385399,0.87,0.8681090428237209,0.8667164706638392,0.7574862187089694
SVM,0.8575430172068828,0.8815186615186615,0.86,0.8576009791921665,0.8560688624198292,0.7404066106959967
LGB,0.9182692307692308,0.9224675324675325,0.92,0.9197423510466988,0.9195428864920391,0.8419530064884055
LDA,0.9166666666666667,0.9306666666666666,0.92,0.9192207792207792,0.9182707153885744,0.8498365855987975
LR,0.9791666666666667,0.9807407407407408,0.98,0.9799759132878362,0.9798960805696325,0.9606453592105879
GNB,0.9174679487179487,0.9258128078817733,0.92,0.9195151515151515,0.9190090611143242,0.8451558115246341
RF,0.96875,0.9716363636363635,0.97,0.9699366897799218,0.9697646435962843,0.9414688716912717
SVM,0.9166666666666667,0.9306666666666666,0.92,0.9192207792207792,0.9182707153885744,0.8498365855987975
LGB,0.8999999999999999,0.9058441558441558,0.9,0.8996386993175431,0.899077868852459,0.8058229640253803
LDA,0.89,0.9098360655737704,0.89,0.8886526976414618,0.8868769938601132,0.7995900589021114
LR,0.95,0.9545454545454546,0.95,0.9498746867167918,0.9493797519007603,0.9045340337332908
GNB,0.88,0.8899835796387521,0.88,0.8792270531400966,0.8783394195656352,0.7699188535494524
RF,0.94,0.9428341384863124,0.94,0.9399038461538461,0.9396005377376607,0.8828295892956407
SVM,0.88,0.8958333333333335,0.88,0.8787878787878788,0.8774038461538461,0.7756717518813397
LGB,0.8629807692307692,0.8702597402597402,0.86,0.8595512820512821,0.858499743983615,0.7306603676997083
LDA,0.8557692307692308,0.8857142857142857,0.85,0.8474946856969329,0.8444177671068427,0.7362910716045266
LR,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
GNB,0.8253205128205128,0.8487606112054329,0.82,0.8174545454545455,0.8151334741693873,0.6696935117483629
RF,0.8733974358974359,0.8831823745410037,0.87,0.8694135338345865,0.8680746891950273,0.753619212867558
SVM,0.8637820512820513,0.875927750410509,0.86,0.8591569650742673,0.8576,0.7364697474706025
LGB,0.8761541549578482,0.8901395730706075,0.87,0.8692832080200502,0.8671867998207542,0.7607537131974346
LDA,0.9056603773584906,0.9175438596491228,0.9,0.8995993589743592,0.8976790716286515,0.8179142865882891
LR,0.9622641509433962,0.9631372549019608,0.96,0.960032012805122,0.9596434697574504,0.9230472784258653
GNB,0.9044560417503011,0.9113131313131313,0.9,0.8998399359743897,0.898552465132664,0.8115225367032378
RF,0.8855881172219993,0.8969726642186862,0.88,0.8795192307692307,0.8776950780312126,0.7774435153568053
SVM,0.8478522681653954,0.8708364859184531,0.84,0.8381964573268921,0.835331765308245,0.7118925989874975
LGB,0.9423076923076923,0.9466666666666665,0.94,0.9399279711884754,0.9391588246591127,0.886749562348235
LDA,0.8942307692307692,0.9105084745762713,0.89,0.8891488292633906,0.8870765932254916,0.8009121266909209
LR,0.9134615384615384,0.9242105263157895,0.91,0.909593984962406,0.9080689291028656,0.8344796434327465
GNB,0.8717948717948718,0.8742352468887998,0.87,0.8699349934993501,0.869451780712285,0.7443356458172001
RF,0.9326923076923077,0.9389090909090909,0.93,0.9298528675808229,0.9288473540189787,0.8690481892534816
SVM,0.9326923076923077,0.9389090909090909,0.93,0.9298528675808229,0.9288473540189787,0.8690481892534816
LGB,0.8494363929146538,0.8801069518716577,0.86,0.8564999999999999,0.8556119461253172,0.7352965000922993
LDA,0.8152173913043479,0.8707042253521127,0.83,0.8222933333333333,0.8211594771883333,0.6924489940118492
LR,0.8586956521739131,0.8952238805970149,0.87,0.8662872685427345,0.8649639315432088,0.760391988804818
GNB,0.8478260869565217,0.8888235294117647,0.86,0.8554686843211434,0.8541210224308816,0.7432561251138006
RF,0.8369565217391304,0.8826086956521739,0.85,0.844535951853025,0.8432068543451652,0.7262301342821768
SVM,0.8260869565217391,0.8765714285714286,0.84,0.8334804753820034,0.8322201163322659,0.7092993656151906
LGB,0.8485221674876847,0.8855820476858345,0.87,0.8658354007118974,0.8657523497888111,0.7438641892928338
LDA,0.8095238095238095,0.8745945945945945,0.84,0.830873440285205,0.8311165015834513,0.6965626211615759
LR,0.8928571428571428,0.922089552238806,0.91,0.9078400000000001,0.907317925423052,0.8247245453440583
GNB,0.7889983579638752,0.8506029106029106,0.82,0.8097326203208556,0.8108146351324035,0.6503714659121346
RF,0.8333333333333333,0.8872222222222222,0.86,0.8535384615384615,0.8532894736842106,0.7328281087929399
SVM,0.8809523809523809,0.9147058823529411,0.9,0.8972114972114972,0.8966666666666667,0.8061389110926176
LGB,0.8623449379751901,0.8824968474148801,0.86,0.8583030303030302,0.8563529807368977,0.7427422026171719
LDA,0.8431372549019608,0.8793846153846154,0.84,0.8363443492452061,0.833392648166851,0.7192672658326256
LR,0.892156862745098,0.9101666666666667,0.89,0.8889021070672447,0.8869780993852459,0.8003267306650412
GNB,0.8325330132052822,0.8546095076400678,0.83,0.8275392246178762,0.8256566724325708,0.684952173827153
RF,0.8525410164065625,0.8759337860780986,0.85,0.8478287276040085,0.8456899865462233,0.7261646993281851
SVM,0.8427370948379351,0.8695495495495495,0.84,0.8372727272727272,0.8349669171245935,0.7097462362183785
LGB,0.8886217948717949,0.8911515151515152,0.89,0.8897678625263792,0.8897145882466188,0.7805340218295159
LDA,0.8854166666666667,0.9092063492063491,0.89,0.8881432225063938,0.8866659146940815,0.7976486609049038
LR,0.9479166666666667,0.9543859649122807,0.95,0.9497731626171992,0.9493376154154959,0.9040196137188088
GNB,0.907051282051282,0.9177842083505581,0.91,0.9092985119951413,0.9086463808651203,0.8269580495101378
RF,0.8990384615384616,0.9004830917874395,0.9,0.8998795664391811,0.8998652896273012,0.800002322553299
SVM,0.8782051282051282,0.8820779220779221,0.88,0.8796135265700482,0.8795069337442218,0.761306166786451
LGB,0.9007603041216488,0.902729827378563,0.9,0.8999199679871949,0.8996223939583033,0.8028066429383448
LDA,0.9117647058823529,0.9239655172413793,0.91,0.9094302080192945,0.9080036489341271,0.8341105233190393
LR,0.9607843137254901,0.9630188679245283,0.96,0.959967987194878,0.9596185538968623,0.9230472784258653
GNB,0.9109643857543017,0.9143075684380031,0.91,0.9098648783905514,0.9094,0.8244067052930577
RF,0.9313725490196079,0.93875,0.93,0.9297543859649123,0.9288082437275986,0.8688509427884128
SVM,0.9117647058823529,0.9239655172413793,0.91,0.9094302080192945,0.9080036489341271,0.8341105233190393
LGB,0.8960256924929747,0.9052087639520462,0.9,0.8992694805194804,0.8989268276962247,0.8037524084540022
LDA,0.8723404255319149,0.9021538461538461,0.88,0.8773212071103762,0.8758737919088246,0.7792312296930667
LR,0.925531914893617,0.9381666666666666,0.93,0.9293520496388973,0.928640995872033,0.8670484701822558
GNB,0.8145323163388198,0.8267927700714586,0.82,0.8179436964504283,0.8179164447886916,0.6437020788305877
RF,0.8936170212765957,0.915873015873016,0.9,0.8983579638752053,0.8971717171717171,0.8138035745933652
SVM,0.8829787234042553,0.90890625,0.89,0.8878817835444341,0.8865553830227744,0.7964348753277307
LGB,0.8965378421900161,0.9043636363636364,0.89,0.8899009900990099,0.8882268070985428,0.7945163316789092
LDA,0.8611111111111112,0.8868852459016392,0.85,0.8484172444980405,0.8447779111644658,0.7379882070920387
LR,0.9351851851851851,0.939245283018868,0.93,0.9300490049004901,0.9289230078131268,0.8691465889892466
GNB,0.8687600644122384,0.8840394088669951,0.86,0.859326923076923,0.8567557178550836,0.7447508912288886
RF,0.9057971014492754,0.9115942028985508,0.9,0.9,0.8986144075950991,0.8115942028985508
SVM,0.8317230273752013,0.8596604414261461,0.82,0.81768115942029,0.8140387939312465,0.6812300053073203
LGB,0.9078525641025641,0.9138147694818441,0.91,0.9095916927109587,0.9092894419911681,0.8231591831536201
LDA,0.8958333333333333,0.9161290322580646,0.9,0.8985720114239086,0.8972624798711755,0.8148487556741164
LR,0.9791666666666667,0.9807407407407408,0.98,0.9799759132878362,0.9798960805696325,0.9606453592105879
GNB,0.907051282051282,0.9177842083505581,0.91,0.9092985119951413,0.9086463808651203,0.8269580495101378
RF,0.9278846153846154,0.9341003671970625,0.93,0.9296824276640792,0.929313528703332,0.8635893984362144
SVM,0.875801282051282,0.8951103565365025,0.88,0.8782864137086903,0.8771980676328502,0.7736114704679364
LGB,0.8596491228070176,0.8833898305084746,0.84,0.8394877951180473,0.834603067316822,0.7240402713938359
LDA,0.7894736842105263,0.8459701492537313,0.76,0.7541818181818181,0.7471649112682153,0.609559871094983
LR,0.9122807017543859,0.9188679245283019,0.9,0.900400641025641,0.8979797979797979,0.8179142865882891
GNB,0.7721338229294166,0.8024193548387097,0.75,0.7476190476190476,0.7425213675213675,0.5551323430731107
RF,0.8596491228070176,0.8833898305084746,0.84,0.8394877951180473,0.834603067316822,0.7240402713938359
SVM,0.868421052631579,0.8887931034482759,0.85,0.8497749774977499,0.8452898550724638,0.7391072262080995
LGB,0.9141414141414141,0.915,0.91,0.9102255639097744,0.9095410628019323,0.8241310085125538
LDA,0.8181818181818181,0.8615384615384616,0.8,0.795959595959596,0.7907162865146059,0.6637465183030646
LR,0.8818181818181818,0.8991379310344828,0.87,0.8694925432889601,0.8662598627237154,0.7697249437482282
GNB,0.8525252525252525,0.8721785861926414,0.84,0.8391025641025641,0.8356818801199123,0.713164793624948
RF,0.9,0.9116071428571427,0.89,0.8898789878987898,0.887358757062147,0.8017837257372732
SVM,0.8909090909090909,0.9052631578947369,0.88,0.8797118847539015,0.8768349617365355,0.7856366083519626
LGB,0.913961038961039,0.9219999999999999,0.92,0.9194745484400656,0.91943140323422,0.8388884110737054
LDA,0.8409090909090908,0.8880000000000001,0.86,0.8545345345345345,0.8537216828478964,0.7385489458759964
LR,0.9090909090909092,0.93,0.92,0.9186666666666667,0.9180293501048218,0.8461141122266493
GNB,0.8977272727272727,0.9224615384615384,0.91,0.9082205251595354,0.9074894635858246,0.8278373543847157
RF,0.9342532467532467,0.9423333333333332,0.94,0.9396059113300492,0.9394757433489828,0.880010392008691
SVM,0.8660714285714286,0.8937254901960785,0.88,0.8772257250945776,0.8767487684729065,0.7671932182792477
LGB,0.865315134484143,0.8764166666666668,0.87,0.8687966636150951,0.8684920020639834,0.7443529319489177
LDA,0.8404255319148937,0.8830882352941177,0.85,0.845057014332043,0.8434253246753246,0.7284664228098999
LR,0.9148936170212766,0.9304918032786885,0.92,0.9190860873113016,0.9182133578609349,0.8490952118333278
GNB,0.8629064632677639,0.8875694444444444,0.87,0.8674966532797858,0.8664628623188406,0.7546930055516442
RF,0.8841830590124449,0.9021477079796264,0.89,0.8884808184143221,0.8876542213035333,0.790073375065862
SVM,0.8735447611401044,0.8947576147576148,0.88,0.8780295566502463,0.8770909090909091,0.7723041572250141
LGB,0.9473684210526316,0.9473469387755102,0.94,0.9402898550724638,0.9392935337906875,0.8861022676792173
LDA,0.8421052631578947,0.8731147540983606,0.82,0.818701923076923,0.813073250711289,0.6944871044321886
LR,0.9210526315789473,0.9255769230769231,0.91,0.910406015037594,0.9083753881987577,0.8344796434327465
GNB,0.8363933088535291,0.8527866177070584,0.82,0.82,0.8161153096247119,0.6727866177070584
RF,0.9210526315789473,0.9255769230769231,0.91,0.910406015037594,0.9083753881987577,0.8344796434327465
SVM,0.9122807017543859,0.9188679245283019,0.9,0.900400641025641,0.8979797979797979,0.8179142865882891
LGB,0.8741883116883117,0.8752621048419368,0.87,0.8704572404783439,0.8696565656565656,0.7431174111789578
LDA,0.8482142857142857,0.8773770491803279,0.83,0.8285513784461154,0.8236479440406861,0.7087608343967006
LR,0.8928571428571428,0.9057142857142857,0.88,0.88,0.8769428718476583,0.7857142857142857
GNB,0.8482142857142857,0.8773770491803279,0.83,0.8285513784461154,0.8236479440406861,0.7087608343967006
RF,0.8498376623376623,0.8575523349436394,0.84,0.8403201280512205,0.8380998389694042,0.6968529036314777
SVM,0.8498376623376623,0.8575523349436394,0.84,0.8403201280512205,0.8380998389694042,0.6968529036314777
LGB,0.8306813545491636,0.8379044560417503,0.82,0.8207211538461539,0.8183030303030303,0.6560312016623536
LDA,0.8070175438596492,0.8544615384615385,0.78,0.7761030595813204,0.769361954725578,0.63734435532172
LR,0.868421052631579,0.8887931034482759,0.85,0.8497749774977499,0.8452898550724638,0.7391072262080995
GNB,0.8041615667074663,0.8412612612612612,0.78,0.7773504616619832,0.7714251304696909,0.6237848906810616
RF,0.8245614035087719,0.8634920634920635,0.8,0.797591328783621,0.7913287836210359,0.6656215701365319
SVM,0.8596491228070176,0.8833898305084746,0.84,0.8394877951180473,0.834603067316822,0.7240402713938359
LGB,0.8987595038015206,0.9056303549571604,0.9,0.8995169082125604,0.8990285192131967,0.8052903873619152
LDA,0.846938775510204,0.884090909090909,0.85,0.8460611677479147,0.8438405797101448,0.7322418368317116
LR,0.9183673469387755,0.9308474576271186,0.92,0.9193535353535353,0.9183263544624666,0.8504581954248784
GNB,0.8077230892356942,0.8250339558573855,0.81,0.8072362933577459,0.806546815757342,0.6338486422058732
RF,0.9081632653061225,0.9235,0.91,0.9090980868508959,0.9078678736517719,0.8329931278350429
SVM,0.846938775510204,0.884090909090909,0.85,0.8460611677479147,0.8438405797101448,0.7322418368317116
LGB,0.8775510204081632,0.9028571428571428,0.88,0.8779436964504285,0.8761344456768095,0.7818395491792646
LDA,0.8265306122448979,0.8725,0.83,0.8243033509700177,0.821984649122807,0.6998542122237652
LR,0.9081632653061225,0.9235,0.91,0.9090980868508959,0.9078678736517719,0.8329931278350429
GNB,0.8073229291716686,0.8316666666666666,0.81,0.8062097186700767,0.8052077972207925,0.6401280384128044
RF,0.8673469387755102,0.89640625,0.87,0.8674066496163684,0.8654336078229542,0.7651530459153053
SVM,0.846938775510204,0.884090909090909,0.85,0.8460611677479147,0.8438405797101448,0.7322418368317116
LGB,0.8060606060606061,0.8109193095142513,0.8,0.8003201280512205,0.7988940862548424,0.6101521802011937
LDA,0.8181818181818181,0.8615384615384616,0.8,0.795959595959596,0.7907162865146059,0.6637465183030646
LR,0.9272727272727272,0.9320754716981132,0.92,0.9201280512204881,0.9186317532269213,0.8517966080036466
GNB,0.7868686868686869,0.8217881944444444,0.77,0.766034882548644,0.7617507684426229,0.5946473740283671
RF,0.8121212121212121,0.8300950806118231,0.8,0.7988782051282051,0.795780631302201,0.6314267083957277
SVM,0.8212121212121213,0.836576354679803,0.81,0.8092583324992492,0.8064099685675796,0.6475463812485095
LGB,0.913961038961039,0.9219999999999999,0.92,0.9194745484400656,0.91943140323422,0.8388884110737054
LDA,0.875,0.9080597014925373,0.89,0.8870615563298491,0.8862000361729065,0.7917484901417818
LR,0.9431818181818181,0.9540983606557377,0.95,0.9495623519719905,0.9492452060383516,0.9020592437776189
GNB,0.875,0.9080597014925373,0.89,0.8870615563298491,0.8862000361729065,0.7917484901417818
RF,0.8774350649350648,0.9012747252747252,0.89,0.887825086306099,0.8873743419865856,0.7856007546712098
SVM,0.9342532467532467,0.9423333333333332,0.94,0.9396059113300492,0.9394757433489828,0.880010392008691
LGB,0.8852657004830917,0.8931211244315833,0.89,0.8892727087783541,0.8891717171717172,0.7808151000875372
LDA,0.8586956521739131,0.8952238805970149,0.87,0.8662872685427345,0.8649639315432088,0.760391988804818
LR,0.8913043478260869,0.915625,0.9,0.8981397271599835,0.8970779220779221,0.8126045083289422
GNB,0.8309178743961352,0.8519791666666666,0.84,0.8370235634559735,0.8367857142857144,0.6872025780312658
RF,0.8836553945249597,0.8967381252627155,0.89,0.8888184143222506,0.8884735555519581,0.7840610494522997
SVM,0.894524959742351,0.905,0.9,0.8991432068543452,0.8988742236024845,0.802739539065551
LGB,0.8481392557022809,0.86125,0.85,0.8484968114181598,0.847746533127889,0.7104941384475366
LDA,0.8673469387755102,0.89640625,0.87,0.8674066496163684,0.8654336078229542,0.7651530459153053
LR,0.9081632653061225,0.9235,0.91,0.9090980868508959,0.9078678736517719,0.8329931278350429
GNB,0.8277310924369747,0.8461544991511036,0.83,0.8275272098464042,0.826603367392841,0.6750611677069053
RF,0.8477390956382553,0.8672750424448217,0.85,0.8478181263350626,0.84665991902834,0.7162736932079373
SVM,0.8375350140056023,0.8601801801801802,0.84,0.8372582619339045,0.836003279162849,0.6989736722127289
LGB,0.8631778058007566,0.8673076923076922,0.85,0.8517851693622215,0.8490162957074722,0.7091273350129623
LDA,0.8524590163934427,0.876842105263158,0.82,0.8212980769230768,0.8140108946361093,0.6944871044321886
LR,0.9262295081967213,0.926875,0.91,0.9110711016173328,0.9086049284578697,0.8322397195638238
GNB,0.8770491803278688,0.8916666666666667,0.85,0.8515827555019595,0.8459359605911331,0.7379882070920387
RF,0.8970155527532577,0.9004881952781112,0.88,0.881461038961039,0.8784125671765193,0.7747322036133837
SVM,0.8478352248844052,0.8658989898989898,0.82,0.8217342432757928,0.8155446957149184,0.6820452292142298
LGB,0.90988011575031,0.9216473616473615,0.92,0.9192601933585541,0.9193397560691525,0.8350906924614013
LDA,0.8414634146341464,0.8934722222222223,0.87,0.864204004867795,0.8640557359307358,0.748077934580323
