model,accuracy,precision,recall,f1,f2,mcc
RF,0.9093637454981993,0.9113768115942028,0.91,0.9098646616541353,0.9097491831635593,0.8211957736268725
SVM,0.8991596638655461,0.9024242424242425,0.9,0.8997591328783621,0.899557826943719,0.8021806287494232
LGB,0.8660714285714286,0.888135593220339,0.85,0.8493243919527574,0.8451224407868326,0.7389214048970378
LDA,0.8214285714285714,0.8625,0.8,0.7967793880837359,0.7910256410256409,0.6648039453209387
LR,0.9196428571428572,0.9252830188679246,0.91,0.9102432188970073,0.9083162796693469,0.8347248041434321
GNB,0.8660714285714286,0.888135593220339,0.85,0.8493243919527574,0.8451224407868326,0.7389214048970378
RF,0.8660714285714286,0.888135593220339,0.85,0.8493243919527574,0.8451224407868326,0.7389214048970378
SVM,0.8928571428571428,0.9057142857142857,0.88,0.88,0.8769428718476583,0.7857142857142857
LGB,0.9433962264150944,0.9467924528301888,0.94,0.94,0.9391867860747528,0.8867924528301887
LDA,0.8962264150943396,0.9108620689655171,0.89,0.8893934837092732,0.8871727162153511,0.8013488953317693
LR,0.9622641509433962,0.9631372549019608,0.96,0.960032012805122,0.9596434697574504,0.9230472784258653
GNB,0.9327579285427539,0.9347275641025641,0.93,0.9300350035003501,0.9294551282051282,0.8646485196023079
RF,0.9433962264150944,0.9467924528301888,0.94,0.94,0.9391867860747528,0.8867924528301887
SVM,0.9339622641509434,0.9390740740740741,0.93,0.9299509950995098,0.9288855788327247,0.8691465889892466
LGB,0.8681472589035615,0.8819999999999999,0.87,0.868697236562405,0.8677869799691834,0.7513271349100387
LDA,0.846938775510204,0.884090909090909,0.85,0.8460611677479147,0.8438405797101448,0.7322418368317116
LR,0.8979591836734694,0.9163934426229509,0.9,0.8987824675324674,0.8973504616619832,0.8157450254033987
GNB,0.8677470988395357,0.8883955857385399,0.87,0.8681090428237209,0.8667164706638392,0.7574862187089694
RF,0.8775510204081632,0.9028571428571428,0.88,0.8779436964504285,0.8761344456768095,0.7818395491792646
SVM,0.8673469387755102,0.89640625,0.87,0.8674066496163684,0.8654336078229542,0.7651530459153053
LGB,0.9001623376623377,0.9169969969969969,0.91,0.9087581699346404,0.9084163517691515,0.8228400503708603
LDA,0.8547077922077921,0.8863681592039803,0.87,0.866527293844367,0.8660517272562851,0.7489049571254516
LR,0.9204545454545454,0.9377777777777777,0.93,0.9290341321713871,0.9285010878277796,0.864566219253764
GNB,0.8303571428571428,0.8427504244482174,0.84,0.8382141380735841,0.8385530357492974,0.6756883106762869
RF,0.9001623376623377,0.9169969969969969,0.91,0.9087581699346404,0.9084163517691515,0.8228400503708603
SVM,0.8660714285714286,0.8937254901960785,0.88,0.8772257250945776,0.8767487684729065,0.7671932182792477
LGB,0.9112903225806452,0.9146938775510205,0.89,0.8916000406876208,0.8879665219055225,0.7986987442100015
LDA,0.8548387096774194,0.8778571428571429,0.82,0.8219510236852671,0.8142386722866175,0.6939501569107811
LR,0.935483870967742,0.933913043478261,0.92,0.9210509031198686,0.9189511004080541,0.8482305648608138
GNB,0.8688455008488964,0.8748699479791917,0.85,0.8521818736649375,0.8483252633155294,0.7162736932079373
RF,0.9032258064516129,0.9087999999999999,0.88,0.8817532467532467,0.8775599707621768,0.7828813612588127
SVM,0.9193548387096775,0.9208333333333333,0.9,0.9014279885760914,0.8983333333333334,0.8148487556741164
LGB,0.853673223604978,0.8581723027375202,0.85,0.8498949894989499,0.8489573323082837,0.7083424097127902
LDA,0.7806101967081494,0.8192780748663101,0.77,0.7642213406571051,0.7610540298316368,0.5913013647200382
LR,0.8867924528301887,0.904406779661017,0.88,0.8791328783621037,0.8766126322190396,0.7850131227019068
GNB,0.837213970293055,0.856,0.83,0.8284453823736309,0.8260144649257551,0.6870950141066933
RF,0.8655158570855079,0.8764014687882496,0.86,0.8594391025641025,0.8577110844337735,0.7369727441253214
SVM,0.837213970293055,0.856,0.83,0.8284453823736309,0.8260144649257551,0.6870950141066933
LGB,0.9267362505018065,0.9339819376026273,0.93,0.9296102844417452,0.9292834138486312,0.8630535721759582
LDA,0.8309915696507426,0.8671008593396653,0.84,0.8353333333333333,0.8341783032485119,0.7026505986125011
LR,0.9468085106382979,0.9543103448275864,0.95,0.9497216317441037,0.9493156199677938,0.9036487543102931
GNB,0.918506623845845,0.9204848484848485,0.92,0.9198711755233495,0.9198598318625324,0.839714386613524
RF,0.9160979526294661,0.9256552294336502,0.92,0.9194155844155845,0.9189674342158269,0.8444899861759485
SVM,0.9267362505018065,0.9339819376026273,0.93,0.9296102844417452,0.9292834138486312,0.8630535721759582
LGB,0.9291666666666667,0.9420138888888888,0.94,0.9393887945670627,0.9393796992481203,0.876032789953706
LDA,0.8416666666666666,0.8847984458474989,0.87,0.8650956964265959,0.8654281290937239,0.7377514196503114
LR,0.925,0.9454545454545454,0.94,0.938996138996139,0.9387507580351729,0.8790490729915326
GNB,0.8791666666666667,0.9080882352941176,0.9,0.8975694444444444,0.8975919913419912,0.7964092977909306
RF,0.9291666666666667,0.9420138888888888,0.94,0.9393887945670627,0.9393796992481203,0.876032789953706
SVM,0.8666666666666667,0.900140252454418,0.89,0.88686537831641,0.8869516596350329,0.7767864739541516
LGB,0.9182692307692308,0.9224675324675325,0.92,0.9197423510466988,0.9195428864920391,0.8419530064884055
LDA,0.8862179487179487,0.9024464060529634,0.89,0.8886908758010376,0.8877419977791726,0.7912022580468699
LR,0.9270833333333333,0.9383050847457628,0.93,0.9294543982184432,0.9286846377650255,0.8676548039151643
GNB,0.9078525641025641,0.9138147694818441,0.91,0.9095916927109587,0.9092894419911681,0.8231591831536201
RF,0.9278846153846154,0.9341003671970625,0.93,0.9296824276640792,0.929313528703332,0.8635893984362144
SVM,0.907051282051282,0.9177842083505581,0.91,0.9092985119951413,0.9086463808651203,0.8269580495101378
LGB,0.9545454545454546,0.955,0.95,0.9501253132832079,0.9494766505636071,0.9045340337332908
LDA,0.8363636363636364,0.8714285714285714,0.82,0.8173913043478261,0.8125810635538261,0.6931951244198711
LR,0.8909090909090909,0.9052631578947369,0.88,0.8797118847539015,0.8768349617365355,0.7856366083519626
GNB,0.9,0.9116071428571427,0.89,0.8898789878987898,0.887358757062147,0.8017837257372732
RF,0.9363636363636363,0.9394230769230769,0.93,0.9301471324191772,0.9289597272259393,0.8690481892534816
SVM,0.8727272727272728,0.8932203389830508,0.86,0.8592147435897437,0.8556325045287676,0.7540338362395582
LGB,0.897979797979798,0.9047101449275362,0.89,0.8900990099009901,0.8883024869866974,0.7945163316789092
LDA,0.8525252525252525,0.8721785861926414,0.84,0.8391025641025641,0.8356818801199123,0.713164793624948
LR,0.9090909090909092,0.9181818181818181,0.9,0.9,0.897832195905259,0.8181818181818182
GNB,0.8707070707070708,0.8845777233782129,0.86,0.8596638655462185,0.8568850170862012,0.745035233243334
RF,0.8797979797979798,0.8910714285714286,0.87,0.86985698569857,0.8674081920903955,0.7612895981747846
SVM,0.8888888888888888,0.8977777777777777,0.88,0.88,0.8778803693295865,0.7777777777777778
LGB,0.89,0.8914090726615816,0.89,0.8899009108197379,0.8897681266102319,0.7814078022083395
LDA,0.8300000000000001,0.8626373626373627,0.83,0.826086956521739,0.8239662786029708,0.6918679922364661
LR,0.88,0.9032258064516128,0.88,0.8782467532467533,0.8762589005067676,0.7828813612588127
GNB,0.88,0.8958333333333335,0.88,0.8787878787878788,0.8774038461538461,0.7756717518813397
RF,0.89,0.9030591153369162,0.89,0.8891017239641092,0.8879107323090726,0.7929515873781886
SVM,0.87,0.8888188314417823,0.87,0.8684077335762729,0.8668381987527854,0.7585854404968749
LGB,0.9039167686658507,0.9107500000000001,0.91,0.9095273401297499,0.9096108490566038,0.8163716483922342
LDA,0.8633210934312525,0.8933876074174582,0.88,0.876943972835314,0.8766267052501032,0.7650642215786926
LR,0.9186046511627908,0.93765625,0.93,0.9289235275656449,0.9284510010537409,0.8635042182199928
GNB,0.8806609547123623,0.8925042444821731,0.89,0.8889158626413528,0.8890229885057471,0.7765194544036165
RF,0.9098327213382293,0.9250450450450449,0.92,0.919,0.9187885364770878,0.8404988902603976
SVM,0.8865769073847409,0.9087912087912088,0.9,0.898150483396385,0.8978499942292789,0.8025033576974481
LGB,0.8913565426170468,0.8980681818181818,0.89,0.8896140350877192,0.8887992831541218,0.7882525250900442
LDA,0.8623449379751901,0.8824968474148801,0.86,0.8583030303030302,0.8563529807368977,0.7427422026171719
LR,0.9215686274509804,0.9312280701754386,0.92,0.9196146126053794,0.9184330543598278,0.8513531591427774
GNB,0.9113645458183273,0.918409090909091,0.91,0.9096842105263159,0.9088037634408601,0.8285517339392285
RF,0.8917567026810724,0.9033743842364532,0.89,0.8893035875791377,0.8879921259842518,0.7935803715542659
SVM,0.9015606242496998,0.9107711138310893,0.9,0.8995182657567241,0.8984253732537485,0.8109472189841264
LGB,0.8870192307692308,0.8972633319553535,0.89,0.8891426257718393,0.888608123965215,0.7862612951051113
LDA,0.844551282051282,0.8742857142857141,0.85,0.8465863453815261,0.8451856513530522,0.7217976369344363
LR,0.90625,0.92327868852459,0.91,0.9089288983826671,0.9077970356780765,0.8322397195638238
GNB,0.875801282051282,0.8951103565365025,0.88,0.8782864137086903,0.8771980676328502,0.7736114704679364
RF,0.8862179487179487,0.9024464060529634,0.89,0.8886908758010376,0.8877419977791726,0.7912022580468699
SVM,0.8862179487179487,0.9024464060529634,0.89,0.8886908758010376,0.8877419977791726,0.7912022580468699
LGB,0.8872785829307568,0.8973701298701299,0.88,0.8797599039615847,0.8777884615384616,0.7776943077650598
LDA,0.8409822866344605,0.8654981084489282,0.83,0.8282062104311124,0.8248019207683073,0.6968517406989484
LR,0.9259259259259259,0.9318518518518519,0.92,0.92,0.9185836166527679,0.8518518518518519
GNB,0.8671497584541064,0.8768831168831168,0.86,0.859719887955182,0.8578205128205127,0.7372736056982687
RF,0.8872785829307568,0.8973701298701299,0.88,0.8797599039615847,0.8777884615384616,0.7776943077650598
SVM,0.8965378421900161,0.9043636363636364,0.89,0.8899009900990099,0.8882268070985428,0.7945163316789092
LGB,0.8813628899835796,0.8857382953181272,0.87,0.870823032861019,0.8686150246185346,0.7530502197894923
LDA,0.8760262725779967,0.8862801932367149,0.86,0.8606730769230769,0.8572622982694925,0.7447508912288886
LR,0.9568965517241379,0.9553191489361703,0.95,0.9502783682558964,0.9495308037535699,0.9036487543102931
GNB,0.8780788177339902,0.8801680672268907,0.87,0.8708256880733946,0.8692921463581443,0.7465653955071285
RF,0.8932676518883416,0.8990705128205128,0.88,0.8807226013649136,0.8781493506493507,0.7770242489833009
SVM,0.9191297208538587,0.9200560224089637,0.91,0.9105716302046578,0.9091416847144649,0.8276256990366756
LGB,0.9126856684062625,0.9146474358974359,0.91,0.9100450045004501,0.9094711538461538,0.8245442283406054
LDA,0.8490566037735849,0.8806349206349207,0.84,0.8374141414141414,0.8338149410390565,0.7216748680356257
LR,0.9245283018867925,0.9316363636363636,0.92,0.9198719487795118,0.9185345310723608,0.8517966080036466
GNB,0.8867924528301887,0.904406779661017,0.88,0.8791328783621037,0.8766126322190396,0.7850131227019068
RF,0.9150943396226415,0.9244642857142857,0.91,0.9097567811029927,0.9081326844262295,0.8347248041434321
SVM,0.9056603773584906,0.9175438596491228,0.9,0.8995993589743592,0.8976790716286515,0.8179142865882891
LGB,0.9160979526294661,0.9256552294336502,0.92,0.9194155844155845,0.9189674342158269,0.8444899861759485
LDA,0.8735447611401044,0.8947576147576148,0.88,0.8780295566502463,0.8770909090909091,0.7723041572250141
LR,0.9148936170212766,0.9304918032786885,0.92,0.9190860873113016,0.9182133578609349,0.8490952118333278
GNB,0.8841830590124449,0.9021477079796264,0.89,0.8884808184143221,0.8876542213035333,0.790073375065862
RF,0.8948213568847851,0.9097519966372425,0.9,0.8988576091391269,0.8981539752464863,0.8080165852327799
SVM,0.8841830590124449,0.9021477079796264,0.89,0.8884808184143221,0.8876542213035333,0.790073375065862
LGB,0.8693477390956383,0.871183574879227,0.87,0.8698045112781955,0.8697338074187968,0.7409224819722416
LDA,0.8575430172068828,0.8815186615186615,0.86,0.8576009791921665,0.8560688624198292,0.7404066106959967
LR,0.9081632653061225,0.9235,0.91,0.9090980868508959,0.9078678736517719,0.8329931278350429
GNB,0.9289715886354541,0.9342207792207793,0.93,0.929753793588584,0.9293429487179488,0.8640150377265107
RF,0.908563425370148,0.9179885057471264,0.91,0.9094283697953424,0.9087000449034577,0.8276256990366756
SVM,0.898359343737495,0.9102521703183133,0.9,0.8991919191919192,0.8982929842293561,0.809785876179308
LGB,0.8899999999999999,0.8977968176254589,0.89,0.889458345894885,0.8887367696273878,0.7877582341656074
LDA,0.84,0.8607809847198641,0.84,0.8376623376623377,0.8361665276797743,0.7004727969157798
LR,0.9199999999999999,0.9310344827586207,0.92,0.9194847020933977,0.9183804215516689,0.8509629433967631
GNB,0.8999999999999999,0.9058441558441558,0.9,0.8996386993175431,0.899077868852459,0.8058229640253803
RF,0.8899999999999999,0.8977968176254589,0.89,0.889458345894885,0.8887367696273878,0.7877582341656074
SVM,0.8999999999999999,0.9058441558441558,0.9,0.8996386993175431,0.899077868852459,0.8058229640253803
LGB,0.897979797979798,0.9047101449275362,0.89,0.8900990099009901,0.8883024869866974,0.7945163316789092
LDA,0.8343434343434344,0.8604875998318622,0.82,0.8182657567242072,0.8142632852176419,0.6820452292142298
LR,0.9181818181818182,0.925,0.91,0.91008100810081,0.9082562174667439,0.8348471099367218
GNB,0.8373737373737373,0.843840579710145,0.83,0.8301530153015301,0.8284412955465587,0.6735239969054713
RF,0.897979797979798,0.9047101449275362,0.89,0.8900990099009901,0.8883024869866974,0.7945163316789092
SVM,0.8707070707070708,0.8845777233782129,0.86,0.8596638655462185,0.8568850170862012,0.745035233243334
LGB,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
LDA,0.8653846153846154,0.8916129032258064,0.86,0.858020202020202,0.8551693233467768,0.7521680821607228
LR,0.9423076923076923,0.9466666666666665,0.94,0.9399279711884754,0.9391588246591127,0.886749562348235
GNB,0.9030448717948718,0.9110389610389611,0.9,0.8996794871794873,0.8984895033282129,0.8113072074016628
RF,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
SVM,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
LGB,0.893317230273752,0.8947819127651061,0.89,0.8901651486337704,0.8895303091128062,0.7842700594657422
LDA,0.8965378421900161,0.9043636363636364,0.89,0.8899009900990099,0.8882268070985428,0.7945163316789092
LR,0.9166666666666667,0.9247272727272727,0.91,0.90991899189919,0.9081950656470927,0.8348471099367218
GNB,0.8856682769726247,0.8913365539452497,0.88,0.88,0.8786451985374302,0.7713365539452496
RF,0.9057971014492754,0.9115942028985508,0.9,0.9,0.8986144075950991,0.8115942028985508
SVM,0.8965378421900161,0.9043636363636364,0.89,0.8899009900990099,0.8882268070985428,0.7945163316789092
LGB,0.9155446756425949,0.9202315006200911,0.92,0.9197372742200329,0.9198050089152804,0.8365683680256628
LDA,0.8894328845369237,0.9043758043758043,0.9,0.89875,0.8987076407043851,0.7986622108049273
LR,0.9767441860465116,0.980677966101695,0.98,0.9799343185550081,0.9798776398226758,0.9597743132429917
GNB,0.8747450020399836,0.8799338569656883,0.88,0.8796059113300493,0.8797565883103499,0.7544310712141102
RF,0.9243166054671563,0.9309999999999999,0.93,0.929632375656472,0.9296481918238994,0.8576025397251753
SVM,0.9359445124439004,0.9403803224472922,0.94,0.9398029556650246,0.9398292192177454,0.8776370164314391
LGB,0.8760064412238325,0.8817077175697865,0.88,0.8794155844155844,0.8794263936438215,0.759385734069631
LDA,0.8417874396135265,0.8598455598455598,0.85,0.8476367006487489,0.847394540942928,0.7056522869792623
LR,0.9565217391304348,0.9627586206896552,0.96,0.9598051948051949,0.9595504166397519,0.9219950989667682
GNB,0.9070048309178744,0.9110648714810281,0.91,0.9096993622836319,0.9096819480079392,0.8194712090843147
RF,0.8852657004830917,0.8931211244315833,0.89,0.8892727087783541,0.8891717171717172,0.7808151000875372
SVM,0.9070048309178744,0.9110648714810281,0.91,0.9096993622836319,0.9096819480079392,0.8194712090843147
LGB,0.907051282051282,0.9177842083505581,0.91,0.9092985119951413,0.9086463808651203,0.8269580495101378
LDA,0.8020833333333333,0.8608450704225352,0.81,0.8012332383064091,0.7995199403169043,0.6651979125875231
LR,0.9270833333333333,0.9383050847457628,0.93,0.9294543982184432,0.9286846377650255,0.8676548039151643
GNB,0.8549679487179487,0.8810416666666666,0.86,0.8572413793103447,0.8559210526315789,0.7389247097463917
RF,0.9166666666666667,0.9306666666666666,0.92,0.9192207792207792,0.9182707153885744,0.8498365855987975
SVM,0.875,0.9025,0.88,0.8776354679802956,0.8760061919504645,0.7806247497997998
LGB,0.8870192307692308,0.8972633319553535,0.89,0.8891426257718393,0.888608123965215,0.7862612951051113
LDA,0.8541666666666667,0.8896969696969697,0.86,0.8563538652335676,0.8544926038369612,0.7470480627649122
LR,0.9375,0.9462068965517241,0.94,0.9396363636363637,0.9390399074609601,0.8857103130373325
GNB,0.8565705128205128,0.8686666666666667,0.86,0.8586363636363638,0.8581317550180134,0.7272640011374325
RF,0.8958333333333333,0.9161290322580646,0.9,0.8985720114239086,0.8972624798711755,0.8148487556741164
SVM,0.8854166666666667,0.9092063492063491,0.89,0.8881432225063938,0.8866659146940815,0.7976486609049038
LGB,0.8889555822328932,0.8937337662337663,0.89,0.8896131042106322,0.8893108974358975,0.7834166200281422
LDA,0.8779511804721889,0.8954686843211433,0.88,0.878538961038961,0.8773022882376555,0.7747322036133837
LR,0.9285714285714286,0.9384482758620689,0.93,0.9295553987297107,0.9287269869779974,0.8681558508014492
GNB,0.9187675070028011,0.9259730722154222,0.92,0.9196135265700482,0.91904968018083,0.8456963275205662
RF,0.898359343737495,0.9102521703183133,0.9,0.8991919191919192,0.8982929842293561,0.809785876179308
SVM,0.9187675070028011,0.9259730722154222,0.92,0.9196135265700482,0.91904968018083,0.8456963275205662
LGB,0.9123376623376623,0.9121316740264953,0.91,0.9102449843734248,0.909899467387609,0.8201938114213995
LDA,0.8433441558441559,0.8581640146878826,0.83,0.8297789778977898,0.8265290704216297,0.6885069861684066
LR,0.9285714285714286,0.9323076923076923,0.92,0.9202564102564103,0.9186790505675954,0.8516306272526402
GNB,0.8944805194805194,0.8952220888355342,0.89,0.8903868957893678,0.8896161616161615,0.7834166200281422
RF,0.9058441558441559,0.9072,0.9,0.9003613006824568,0.8993605064272334,0.8058229640253803
SVM,0.9058441558441559,0.9072,0.9,0.9003613006824568,0.8993605064272334,0.8058229640253803
LGB,0.8795518207282913,0.8805138498594942,0.88,0.8799038461538461,0.8798770235864919,0.7603216183994209
LDA,0.7865146058423369,0.826875,0.79,0.7829629629629631,0.7817434210526315,0.6140877646473234
LR,0.9081632653061225,0.9235,0.91,0.9090980868508959,0.9078678736517719,0.8329931278350429
GNB,0.8281312525010004,0.8405000000000001,0.83,0.8282963862739143,0.8277060862865947,0.6696611419850345
RF,0.8885554221688676,0.8975287356321838,0.89,0.8893013408609738,0.888673102828918,0.7870955472719021
SVM,0.8375350140056023,0.8601801801801802,0.84,0.8372582619339045,0.836003279162849,0.6989736722127289
LGB,0.8830128205128205,0.8906493506493507,0.88,0.8796153846153846,0.8784946236559139,0.7709837875506855
LDA,0.8253205128205128,0.8487606112054329,0.82,0.8174545454545455,0.8151334741693873,0.6696935117483629
LR,0.9134615384615384,0.9242105263157895,0.91,0.909593984962406,0.9080689291028656,0.8344796434327465
GNB,0.8830128205128205,0.8906493506493507,0.88,0.8796153846153846,0.8784946236559139,0.7709837875506855
RF,0.8830128205128205,0.8906493506493507,0.88,0.8796153846153846,0.8784946236559139,0.7709837875506855
SVM,0.8733974358974359,0.8831823745410037,0.87,0.8694135338345865,0.8680746891950273,0.753619212867558
LGB,0.908563425370148,0.9179885057471264,0.91,0.9094283697953424,0.9087000449034577,0.8276256990366756
LDA,0.8265306122448979,0.8725,0.83,0.8243033509700177,0.821984649122807,0.6998542122237652
LR,0.8979591836734694,0.9163934426229509,0.9,0.8987824675324674,0.8973504616619832,0.8157450254033987
GNB,0.8677470988395357,0.8883955857385399,0.87,0.8681090428237209,0.8667164706638392,0.7574862187089694
RF,0.9183673469387755,0.9308474576271186,0.92,0.9193535353535353,0.9183263544624666,0.8504581954248784
SVM,0.8673469387755102,0.89640625,0.87,0.8674066496163684,0.8654336078229542,0.7651530459153053
LGB,0.9237012987012987,0.9234615384615384,0.92,0.9202576489533011,0.9197463768115942,0.8419530064884055
LDA,0.8344155844155845,0.8519540229885056,0.82,0.8194957983193276,0.8159244264507421,0.6726640435842417
LR,0.9196428571428572,0.9252830188679246,0.91,0.9102432188970073,0.9083162796693469,0.8347248041434321
GNB,0.8969155844155845,0.8994957983193277,0.89,0.8903859649122807,0.8890997402010618,0.7882525250900442
RF,0.9147727272727273,0.9151820728291317,0.91,0.910316551100392,0.9095757575757577,0.8237158288773264
SVM,0.887987012987013,0.892051282051282,0.88,0.8803846153846153,0.8787925696594427,0.7709837875506855
LGB,0.8899999999999999,0.8939393939393939,0.89,0.8897243107769424,0.8893557422969187,0.7839294959021854
LDA,0.85,0.8753753753753755,0.85,0.8474214220323466,0.8455263031236464,0.7249313936680667
LR,0.9199999999999999,0.9310344827586207,0.92,0.9194847020933977,0.9183804215516689,0.8509629433967631
GNB,0.87,0.8773969808241534,0.87,0.8693598633303184,0.8687210773246226,0.7473603760032685
RF,0.9099999999999999,0.9181966544267646,0.91,0.9095568284594512,0.9087524619301532,0.8281560923279463
SVM,0.8999999999999999,0.9105090311986863,0.9,0.8993558776167473,0.8983599205586521,0.8104408984731077
LGB,0.9353535353535354,0.9424142207523769,0.94,0.939657282741738,0.9394978835206538,0.8807278683448498
LDA,0.8777777777777778,0.9083333333333334,0.89,0.8873417721518987,0.8863227893601726,0.7934920476158723
LR,0.9444444444444444,0.9541666666666666,0.95,0.949616368286445,0.9492694805194805,0.90267093384844
GNB,0.9171717171717171,0.920359037127703,0.92,0.9198051948051948,0.9198329313108092,0.8384183959931797
RF,0.9444444444444444,0.9541666666666666,0.95,0.949616368286445,0.9492694805194805,0.90267093384844
SVM,0.9333333333333333,0.9459016393442623,0.94,0.9394088669950739,0.9389411592648564,0.883980070492159
LGB,0.9178743961352657,0.9204220779220779,0.92,0.9198383838383839,0.9198464912280702,0.8391337749065823
LDA,0.8743961352657005,0.8845000000000001,0.88,0.8789718482252141,0.8788237577639751,0.7617834401336351
LR,0.9673913043478262,0.9715789473684211,0.97,0.9698997874278774,0.9697487534491941,0.9410544745270913
GNB,0.9303542673107891,0.9302850260939383,0.93,0.9300492412822831,0.9299972641980077,0.8594983382326592
RF,0.9178743961352657,0.9204220779220779,0.92,0.9198383838383839,0.9198464912280702,0.8391337749065823
SVM,0.9287439613526569,0.930060606060606,0.93,0.9299364855328158,0.929952142316183,0.8590455768914095
LGB,0.9327579285427539,0.9347275641025641,0.93,0.9300350035003501,0.9294551282051282,0.8646485196023079
LDA,0.8572862304295463,0.8770833333333334,0.85,0.8486282785649684,0.8460061443932412,0.7279935268511393
LR,0.9622641509433962,0.9631372549019608,0.96,0.960032012805122,0.9596434697574504,0.9230472784258653
GNB,0.9020473705339221,0.9030412164865947,0.9,0.9000800320128052,0.8996857916927172,0.8028066429383448
RF,0.9327579285427539,0.9347275641025641,0.93,0.9300350035003501,0.9294551282051282,0.8646485196023079
SVM,0.9421918908069049,0.9431052420968388,0.94,0.940048019207683,0.9396575770692059,0.8829670665966918
LGB,0.9050505050505051,0.9069627851140456,0.9,0.9002403846153846,0.8993144402066335,0.8062015842820017
LDA,0.8525252525252525,0.8721785861926414,0.84,0.8391025641025641,0.8356818801199123,0.713164793624948
LR,0.9181818181818182,0.925,0.91,0.91008100810081,0.9082562174667439,0.8348471099367218
GNB,0.8686868686868687,0.8773737373737375,0.86,0.86,0.8579285427539141,0.7373737373737373
RF,0.907070707070707,0.9118827780008029,0.9,0.9001600640256103,0.8986754753982414,0.8115225367032378
SVM,0.8888888888888888,0.8977777777777777,0.88,0.88,0.8778803693295865,0.7777777777777778
LGB,0.8918808649530803,0.898627057406664,0.88,0.8804807692307692,0.8780606060606061,0.7774435153568053
LDA,0.8480212158302733,0.867807881773399,0.83,0.8297449744974498,0.8253864734299518,0.6981821306262557
LR,0.8947368421052632,0.9061818181818182,0.88,0.8802881152460984,0.8770489422471802,0.7856366083519626
GNB,0.8451652386780906,0.8589123376623377,0.83,0.8302210221022102,0.8266963364293085,0.6885069861684066
RF,0.8655650754793962,0.8795454545454545,0.85,0.8501950195019502,0.8466041021671826,0.7291988884242225
SVM,0.8655650754793962,0.8795454545454545,0.85,0.8501950195019502,0.8466041021671826,0.7291988884242225
LGB,0.8733974358974359,0.8831823745410037,0.87,0.8694135338345865,0.8680746891950273,0.753619212867558
LDA,0.8365384615384616,0.8744615384615385,0.83,0.8261784152171703,0.822734623945173,0.7050116453778216
LR,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
GNB,0.8846153846153846,0.904,0.88,0.878840579710145,0.8764976958525343,0.7844645405527362
RF,0.8942307692307692,0.9105084745762713,0.89,0.8891488292633906,0.8870765932254916,0.8009121266909209
SVM,0.8942307692307692,0.9105084745762713,0.89,0.8891488292633906,0.8870765932254916,0.8009121266909209
LGB,0.8877960658370132,0.8910227272727272,0.89,0.8897005746547032,0.8896873391662378,0.7798299427490865
LDA,0.8215576073865918,0.8518983957219252,0.83,0.8256437389770721,0.8248898178754294,0.6775856840354086
LR,0.8829787234042553,0.90890625,0.89,0.8878817835444341,0.8865553830227744,0.7964348753277307
GNB,0.8853873946206343,0.8969999999999999,0.89,0.8889817922896959,0.8885416666666667,0.7852514446933637
RF,0.8747490967482938,0.8890121899957967,0.88,0.8786291309669523,0.8780945926320376,0.7669379586322318
SVM,0.8641107988759534,0.8812308998302208,0.87,0.8682046035805626,0.8675844583683223,0.7487947243309685
LGB,0.8855881172219993,0.8969726642186862,0.88,0.8795192307692307,0.8776950780312126,0.7774435153568053
LDA,0.8101164191087916,0.8474725274725275,0.8,0.7956168831168831,0.79205005520795,0.649009299124414
LR,0.8584905660377358,0.8862903225806451,0.85,0.8479584635547939,0.8446000000000001,0.7372367021251983
GNB,0.8384183059012444,0.8647623089983023,0.83,0.8276862586954331,0.8246000000000001,0.6959580513903048
RF,0.8761541549578482,0.8901395730706075,0.87,0.8692832080200502,0.8671867998207542,0.7607537131974346
SVM,0.8289843436370935,0.8588502788502788,0.82,0.8170909090909092,0.8138098209571354,0.6801754506672746
LGB,0.8777777777777778,0.8844202898550725,0.87,0.8701170117011702,0.8683487565066512,0.7541855534210965
LDA,0.8323232323232324,0.8511368334022322,0.82,0.8189903846153845,0.8157312557110566,0.6722957510103378
LR,0.9181818181818182,0.925,0.91,0.91008100810081,0.9082562174667439,0.8348471099367218
GNB,0.8686868686868687,0.8773737373737375,0.86,0.86,0.8579285427539141,0.7373737373737373
RF,0.8595959595959597,0.8705357142857143,0.85,0.8498349834983498,0.8474576271186441,0.7207954706122961
SVM,0.8686868686868687,0.8773737373737375,0.86,0.86,0.8579285427539141,0.7373737373737373
LGB,0.9199999999999999,0.9310344827586207,0.92,0.9194847020933977,0.9183804215516689,0.8509629433967631
LDA,0.87,0.8968253968253969,0.87,0.8677652324280336,0.8655805297524506,0.7663560447348133
LR,0.94,0.9464285714285714,0.94,0.9397832195905259,0.9391009221311475,0.8864052604279183
GNB,0.9099999999999999,0.9181966544267646,0.91,0.9095568284594512,0.9087524619301532,0.8281560923279463
RF,0.9199999999999999,0.9310344827586207,0.92,0.9194847020933977,0.9183804215516689,0.8509629433967631
